library,term,overlap,pval,zscore,combined_score,adj_pval,genes
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),5,0.003517703834450467,5.397629728083292,30.49632092842853,0.08293253282431706,CREB3L1;APOE;CD36;SORBS1;VIM
GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),5,0.003517703834450467,5.397629728083292,30.49632092842853,0.08293253282431706,MDK;TMSB4X;RARRES2;CNTN1;FGF2
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),5,0.003517703834450467,5.397629728083292,30.49632092842853,0.08293253282431706,NR4A3;MDK;HAS2;TNF;HLA-DPA1
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),7,0.0037738117862501806,3.787140552867234,21.130993409279085,0.08384057099569511,SCUBE3;WWTR1;TMEM119;SNAI2;NPNT;TP63;RUNX2
GO_Biological_Process_2023,Ethanol Metabolic Process (GO:0006067),3,0.003823475963548338,11.449266862170088,63.733435469832116,0.08384057099569511,ACSS2;ADH1A;ADH6
GO_Biological_Process_2023,Hyaluronan Metabolic Process (GO:0030212),3,0.003823475963548338,11.449266862170088,63.733435469832116,0.08384057099569511,IL1B;HAS2;FGF2
GO_Biological_Process_2023,Negative Regulation Of Chondrocyte Differentiation (GO:0032331),3,0.003823475963548338,11.449266862170088,63.733435469832116,0.08384057099569511,RFLNB;SNAI2;RFLNA
GO_Biological_Process_2023,Regulation Of Bone Remodeling (GO:0046850),3,0.003823475963548338,11.449266862170088,63.733435469832116,0.08384057099569511,CSF1R;SFRP1;MDK
GO_Biological_Process_2023,Regulation Of Nitric-Oxide Synthase Activity (GO:0050999),4,0.0038821107117140556,7.007183908045977,38.899514504460996,0.08384057099569511,IL1B;ATP2B4;APOE;TNF
GO_Biological_Process_2023,Negative Regulation Of Wound Healing (GO:0061045),4,0.0038821107117140556,7.007183908045977,38.899514504460996,0.08384057099569511,APOE;FGF2;TNF;PHLDB2
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),4,0.0038821107117140556,7.007183908045977,38.899514504460996,0.08384057099569511,IL1B;CD36;CLU;TNF
GO_Biological_Process_2023,Regulation Of Bone Resorption (GO:0045124),4,0.0038821107117140556,7.007183908045977,38.899514504460996,0.08384057099569511,CSF1R;SPP1;TMEM119;PRKCA
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),9,0.003915433692601014,3.0940538817152876,17.149812135452688,0.08384057099569511,EHD1;CSF1R;GPM6A;CNTNAP2;MAP1B;TPM1;TMEM108;APOE;HDGFL3
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),14,0.004030536364907562,2.368797936009267,13.061210283145668,0.08552065341540227,WWTR1;CSF1R;EPHA7;LIMCH1;RARRES2;IGF2;PTPN13;FGF2;TNF;KLHL31;IL1B;TMEM119;TNIK;GAS6
GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),8,0.0041009580134136366,3.34584588893672,18.390557931554937,0.08623095498475161,ECM2;COL13A1;CDH11;ITGA8;ITGBL1;SORBS1;NPNT;PPFIA2
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation (GO:0035335),4,0.004421230774646676,6.726551724137931,36.46690486009304,0.09213529132165484,PTPRS;PTPRZ1;PTPN13;PTPRF
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),7,0.004573343764904962,3.6463137034359017,19.64455396300591,0.09446180838308124,PTPRZ1;MDK;UNC5B;APOE;CLU;PPARGC1A;CPEB4
GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),5,0.0046927696889119295,5.011313380643834,26.86932091275499,0.09450825118151472,COL1A1;WWTR1;FOXC1;MDK;IL1B
