ensg,symbol,name,pct_loc_M3,pct_loc_M1,pct_loc_M2,pct_Hemato,pct_Bone
ENSG00000168916.15,,,0.3495,0.0000,0.0000,0.0717,0.5522
ENSG00000137269.15,,,0.3491,0.0000,0.0000,0.4901,0.0190
ENSG00000108342.12,,,0.3479,0.0111,0.0000,0.1041,0.4681
ENSG00000092067.5,,,0.3477,0.4924,0.0000,0.3532,0.1953
ENSG00000287074.1,,,0.3475,0.1916,0.0000,0.5509,0.0393
ENSG00000124813.23,,,0.3469,0.9318,0.0000,0.0002,0.5883
ENSG00000165702.14,,,0.3451,0.4518,0.1040,0.2897,0.3141
ENSG00000127362.2,,,0.3447,0.0000,0.0113,0.2394,0.1434
ENSG00000228078.1,,,0.3447,0.0000,0.0000,0.1144,0.4200
ENSG00000115267.8,,,0.3447,0.5668,0.0000,0.0429,0.5565
ENSG00000104918.8,,,0.3440,0.4792,0.0000,0.2727,0.3063
ENSG00000055118.15,,,0.3431,0.4377,0.0000,0.2529,0.3554
ENSG00000124835.2,,,0.3429,0.0000,0.3828,0.2353,0.1575
ENSG00000278886.1,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000198074.10,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000111262.6,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000249947.2,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000250039.4,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000280348.1,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000183840.7,,,0.3429,0.0000,0.1705,0.2353,0.1575
ENSG00000250813.1,,,0.3429,0.0000,0.2289,0.2353,0.1575
ENSG00000273264.1,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000248975.2,,,0.3429,0.0000,0.0000,0.2353,0.1575
ENSG00000172020.12,,,0.3429,0.0000,0.3969,0.2353,0.1575
ENSG00000118513.19,,,0.3415,0.4955,0.0000,0.3101,0.2868
ENSG00000115844.11,,,0.3410,0.3551,0.1116,0.0075,0.5501
ENSG00000204086.4,,,0.3403,0.3717,0.0000,0.3925,0.0002
ENSG00000149428.19,,,0.3402,0.1290,0.0073,0.4642,0.0968
ENSG00000163734.4,,,0.3383,0.3966,0.0000,0.0128,0.5226
ENSG00000101307.15,,,0.3381,0.5218,0.0013,0.2848,0.3389
ENSG00000138311.17,,,0.3373,0.0000,0.0000,0.0062,0.6102
ENSG00000225879.2,,,0.3366,0.0000,0.0000,0.2693,0.1315
ENSG00000133742.13,,,0.3356,0.5308,0.0572,0.3339,0.2825
ENSG00000163041.11,,,0.3353,0.2508,0.0000,0.5474,0.0162
ENSG00000237649.8,,,0.3352,0.4972,0.0000,0.3195,0.2588
ENSG00000143627.19,,,0.3351,0.4005,0.0000,0.2445,0.3421
ENSG00000264920.2,,,0.3337,0.5109,0.2164,0.3283,0.1443
ENSG00000253853.2,,,0.3336,0.1124,0.0000,0.1069,0.5425
ENSG00000156575.2,,,0.3333,0.4304,0.0000,0.2593,0.2946
ENSG00000183598.3,,,0.3313,0.0000,0.0000,0.5288,0.0452
ENSG00000244509.4,,,0.3308,0.6487,0.0000,0.2779,0.2123
ENSG00000179431.7,,,0.3290,0.2558,0.1136,0.0120,0.6394
ENSG00000124357.13,,,0.3288,0.1507,0.0000,0.5867,0.0047
ENSG00000196747.4,,,0.3287,0.5301,0.0000,0.3467,0.2487
ENSG00000169877.10,,,0.3274,0.4623,0.0000,0.2980,0.3258
ENSG00000148291.10,,,0.3268,0.0000,0.0000,0.5792,0.0269
ENSG00000187474.5,,,0.3266,0.1163,0.0000,0.4028,0.2519
ENSG00000248690.8,,,0.3250,0.0416,0.0000,0.0075,0.5080
ENSG00000090339.9,,,0.3247,0.3852,0.0000,0.0458,0.5931
ENSG00000231768.2,,,0.3231,0.8617,0.0000,0.4388,0.0999
ENSG00000159496.14,,,0.3224,0.5261,0.0000,0.2985,0.2404
ENSG00000259895.1,,,0.3223,0.1630,0.0000,0.0610,0.4995
ENSG00000134827.8,,,0.3218,0.4539,0.0000,0.3000,0.3272
ENSG00000186564.5,,,0.3216,0.0303,0.0000,0.3940,0.0697
ENSG00000161513.12,,,0.3208,0.1498,0.0000,0.3008,0.2744
ENSG00000168389.17,,,0.3206,0.2462,0.0000,0.0047,0.6161
ENSG00000152778.9,,,0.3200,0.0000,0.0000,0.2585,0.1989
ENSG00000159164.10,,,0.3171,0.0486,0.0000,0.4905,0.0296
ENSG00000007908.16,,,0.3170,0.0000,0.0000,0.0267,0.6347
ENSG00000118946.12,,,0.3153,0.0718,0.0000,0.0013,0.6481
ENSG00000196811.13,,,0.3142,0.0338,0.0000,0.4378,0.0661
ENSG00000092036.18,,,0.3141,0.0000,0.0000,0.4873,0.0095
ENSG00000134955.11,,,0.3133,0.2268,0.0076,0.4384,0.2258
ENSG00000110063.10,,,0.3120,0.0069,0.0000,0.5299,0.0004
ENSG00000113739.10,,,0.3115,0.0784,0.1774,0.0002,0.6454
ENSG00000188827.11,,,0.3113,0.5593,0.0000,0.1268,0.3930
ENSG00000112232.9,,,0.3094,0.0620,0.0000,0.6080,0.0039
ENSG00000164985.15,,,0.3089,0.0000,0.0000,0.4048,0.1422
ENSG00000239887.6,,,0.3088,0.1063,0.4620,0.2554,0.2473
ENSG00000251600.8,,,0.3046,0.0921,0.0000,0.5318,0.0164
ENSG00000277775.1,,,0.3039,0.6066,0.0000,0.4121,0.1849
ENSG00000197535.14,,,0.3037,0.2723,0.0000,0.2737,0.4001
ENSG00000236320.3,,,0.3034,0.5231,0.0000,0.2986,0.3526
ENSG00000244194.3,,,0.3014,0.1588,0.0000,0.3999,0.0659
ENSG00000166682.13,,,0.3010,0.0506,0.0000,0.0316,0.5398
ENSG00000259883.2,,,0.2949,0.2573,0.0000,0.0589,0.6306
ENSG00000229358.3,,,0.2940,0.0000,0.0000,0.3521,0.2198
ENSG00000122254.7,,,0.2933,0.3432,0.0000,0.0218,0.6311
ENSG00000099985.4,,,0.2920,0.7956,0.0000,0.4394,0.0401
ENSG00000276903.1,,,0.2918,0.5494,0.0000,0.4103,0.1975
ENSG00000137491.15,,,0.2905,0.3341,0.0000,0.3950,0.2959
ENSG00000155660.11,,,0.2903,0.0813,0.1257,0.2835,0.2825
ENSG00000104368.18,,,0.2895,0.3117,0.0000,0.0599,0.6222
ENSG00000124575.6,,,0.2890,0.4198,0.0000,0.4161,0.2216
ENSG00000164211.13,,,0.2889,0.2417,0.0000,0.0745,0.6156
ENSG00000223802.7,,,0.2888,0.3366,0.0587,0.1112,0.5826
ENSG00000160014.17,,,0.2854,0.6270,0.0000,0.4701,0.0723
ENSG00000178226.11,,,0.2842,0.0373,0.0000,0.2367,0.1624
ENSG00000159055.4,,,0.2841,0.4338,0.0000,0.2430,0.2629
ENSG00000124469.12,,,0.2831,0.2996,0.1540,0.3210,0.2836
ENSG00000136280.16,,,0.2829,0.3232,0.0000,0.5344,0.0280
ENSG00000135643.5,,,0.2823,0.3493,0.0000,0.1009,0.5664
ENSG00000256029.6,,,0.2820,0.5578,0.0000,0.2819,0.1503
ENSG00000275700.5,,,0.2810,0.2514,0.0000,0.5746,0.0010
ENSG00000286646.1,,,0.2791,0.1233,0.0000,0.5245,0.0089
ENSG00000196126.11,,,0.2744,0.5178,0.0000,0.2888,0.4312
ENSG00000172548.14,,,0.2717,0.7995,0.0000,0.4335,0.1737
ENSG00000145088.9,,,0.2716,0.3283,0.0000,0.5491,0.0273
ENSG00000095739.11,,,0.2704,0.3992,0.0000,0.0051,0.7047
ENSG00000104549.12,,,0.2693,0.4660,0.0438,0.5008,0.1372
ENSG00000143851.15,,,0.2676,0.7689,0.2175,0.4172,0.2186
ENSG00000242614.3,,,0.2654,0.0000,0.0463,0.2859,0.1544
ENSG00000134285.11,,,0.2651,0.3177,0.0985,0.4136,0.1816
ENSG00000276966.2,,,0.2647,0.4727,0.0000,0.4216,0.1957
ENSG00000113273.17,,,0.2620,0.3215,0.2717,0.6114,0.0015
ENSG00000249119.1,,,0.2620,0.0363,0.0000,0.1430,0.0006
ENSG00000144893.12,,,0.2620,0.0869,0.3349,0.5292,0.0529
ENSG00000213983.12,,,0.2617,0.4520,0.0000,0.5773,0.0029
ENSG00000239627.3,,,0.2612,0.6084,0.0000,0.3538,0.1182
ENSG00000109265.14,,,0.2605,0.4817,0.0073,0.3684,0.2522
ENSG00000090530.10,,,0.2599,0.5641,0.0840,0.0430,0.6635
ENSG00000087088.20,,,0.2594,0.7767,0.0035,0.4192,0.1377
ENSG00000164649.20,,,0.2577,0.2918,0.1006,0.2833,0.3699
ENSG00000165246.14,,,0.2564,0.0961,0.0047,0.0066,0.1481
ENSG00000096006.11,,,0.2527,0.4389,0.0000,0.4190,0.2720
ENSG00000274997.1,,,0.2519,0.5181,0.0000,0.4303,0.2145
ENSG00000204632.11,,,0.2505,0.5380,0.0475,0.3748,0.2304
ENSG00000091651.9,,,0.2467,0.4554,0.0000,0.2342,0.3985
ENSG00000152229.18,,,0.2225,0.4007,0.0000,0.3699,0.1983
ENSG00000073111.14,,,0.2209,0.4161,0.0000,0.4198,0.2271
ENSG00000163171.7,,,0.2203,0.8870,0.0000,0.0833,0.6317
ENSG00000126262.4,,,0.2192,0.7225,0.0000,0.5571,0.0004
ENSG00000105011.9,,,0.2176,0.4236,0.0000,0.4218,0.2484
ENSG00000102145.14,,,0.2173,0.5121,0.0000,0.4517,0.2654
ENSG00000177054.14,,,0.2043,0.1025,0.0000,0.3788,0.1914
ENSG00000205578.6,,,0.2030,0.0000,0.0000,0.0378,0.2734
